 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   2. 1.2023    Time:  10:36:27
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  61   -60.0000    -116.237 0.2306   0.2232E-01  0.6697E-03  0.3420E-02  0.0000E+00      -1   0.137E-03   20.00
  62   -61.0000    -115.106 0.2315   0.2323E-01  0.6800E-03  0.2535E-02  0.0000E+00      -1   0.102E-03   20.00
  63   -62.0000    -114.018 0.2323   0.2412E-01  0.6900E-03  0.1638E-02  0.0000E+00      -1   0.656E-04   20.00
  64   -63.0000    -112.969 0.2330   0.2497E-01  0.6996E-03  0.7286E-03  0.0000E+00      -1   0.292E-04   20.00
  65   -64.0000    -111.958 0.2338   0.2579E-01  0.7088E-03 -0.1918E-03  0.0000E+00      -1  -0.768E-05   20.00
  66   -65.0000    -110.983 0.2345   0.2658E-01  0.7177E-03 -0.1123E-02  0.0000E+00      -1  -0.450E-04   20.00
  67   -66.0000    -110.043 0.2352   0.2734E-01  0.7264E-03 -0.2066E-02  0.0000E+00      -1  -0.828E-04   20.00
  68   -67.0000    -109.134 0.2359   0.2808E-01  0.7347E-03 -0.3020E-02  0.0000E+00      -1  -0.121E-03   20.00
  69   -68.0000    -108.257 0.2365   0.2879E-01  0.7427E-03 -0.3985E-02  0.0000E+00      -1  -0.160E-03   20.00
  70   -69.0000    -107.411 0.2371   0.2948E-01  0.7504E-03 -0.4961E-02  0.0000E+00      -1  -0.199E-03   20.00
  71   -70.0000    -106.594 0.2377   0.3014E-01  0.7579E-03 -0.5947E-02  0.0000E+00      -1  -0.238E-03   20.00
  72   -71.0000    -105.805 0.2383   0.3078E-01  0.7651E-03 -0.6943E-02  0.0000E+00      -1  -0.278E-03   20.00
  73   -72.0000    -105.044 0.2389   0.3140E-01  0.7721E-03 -0.7948E-02  0.0000E+00      -1  -0.318E-03   20.00
  74   -73.0000    -104.311 0.2394   0.3200E-01  0.7788E-03 -0.8963E-02  0.0000E+00      -1  -0.359E-03   20.00
  75   -74.0000    -103.605 0.2399   0.3257E-01  0.7853E-03 -0.9987E-02  0.0000E+00      -1  -0.400E-03   20.00
  76   -75.0000    -102.924 0.2404   0.3312E-01  0.7915E-03 -0.1102E-01  0.0000E+00      -1  -0.442E-03   20.00
  77   -76.0000    -102.270 0.2409   0.3365E-01  0.7975E-03 -0.1206E-01  0.0000E+00      -1  -0.483E-03   20.00
  78   -77.0000    -101.641 0.2414   0.3416E-01  0.8032E-03 -0.1311E-01  0.0000E+00      -1  -0.525E-03   20.00
  79   -78.0000    -101.037 0.2418   0.3465E-01  0.8087E-03 -0.1417E-01  0.0000E+00      -1  -0.568E-03   20.00
  80   -79.0000    -100.459 0.2422   0.3512E-01  0.8140E-03 -0.1523E-01  0.0000E+00      -1  -0.610E-03   20.00
  81   -80.0000     -99.905 0.2426   0.3557E-01  0.8191E-03 -0.1630E-01  0.0000E+00      -1  -0.653E-03   20.00
  82   -81.0000     -99.375 0.2430   0.3600E-01  0.8239E-03 -0.1738E-01  0.0000E+00      -1  -0.696E-03   20.00
  83   -82.0000     -98.870 0.2434   0.3641E-01  0.8286E-03 -0.1846E-01  0.0000E+00      -1  -0.740E-03   20.00
  84   -83.0000     -98.389 0.2438   0.3680E-01  0.8330E-03 -0.1955E-01  0.0000E+00      -1  -0.783E-03   20.00
  85   -84.0000     -97.932 0.2441   0.3717E-01  0.8371E-03 -0.2064E-01  0.0000E+00      -1  -0.827E-03   20.00
  86   -85.0000     -97.500 0.2444   0.3753E-01  0.8411E-03 -0.2174E-01  0.0000E+00      -1  -0.871E-03   20.00
  87   -86.0000     -97.091 0.2447   0.3786E-01  0.8448E-03 -0.2285E-01  0.0000E+00      -1  -0.915E-03   20.00
  88   -87.0000     -96.707 0.2450   0.3817E-01  0.8484E-03 -0.2396E-01  0.0000E+00      -1  -0.960E-03   20.00
  89   -88.0000     -96.347 0.2453   0.3846E-01  0.8516E-03 -0.2507E-01  0.0000E+00      -1  -0.100E-02   20.00
  90   -89.0000     -96.011 0.2455   0.3873E-01  0.8547E-03 -0.2618E-01  0.0000E+00      -1  -0.105E-02   20.00
  91   -90.0000     -95.699 0.2457   0.3899E-01  0.8576E-03 -0.2730E-01  0.0000E+00      -1  -0.109E-02   20.00
  92   -91.0000     -95.411 0.2460   0.3927E-01  0.8604E-03 -0.2861E-01  0.0000E+00      -1  -0.115E-02   20.00
  93   -92.0000     -95.153 0.2462   0.3980E-01  0.8642E-03 -0.3010E-01  0.0000E+00      -1  -0.121E-02   20.00
  94   -93.0000     -94.924 0.2465   0.4026E-01  0.8675E-03 -0.3158E-01  0.0000E+00      -1  -0.127E-02   20.00
  95   -94.0000     -94.723 0.2467   0.4067E-01  0.8705E-03 -0.3306E-01  0.0000E+00      -1  -0.132E-02   20.00
  96   -95.0000     -94.550 0.2468   0.4102E-01  0.8730E-03 -0.3453E-01  0.0000E+00      -1  -0.138E-02   20.00
  97   -96.0000     -94.406 0.2470   0.4131E-01  0.8751E-03 -0.3599E-01  0.0000E+00      -1  -0.144E-02   20.00
  98   -97.0000     -94.293 0.2471   0.4154E-01  0.8767E-03 -0.3746E-01  0.0000E+00      -1  -0.150E-02   20.00
  99   -98.0000     -94.210 0.2472   0.4171E-01  0.8779E-03 -0.3892E-01  0.0000E+00      -1  -0.156E-02   20.00
 100   -99.0000     -94.160 0.2472   0.4181E-01  0.8787E-03 -0.4038E-01  0.0000E+00      -1  -0.162E-02   20.00
 101  -100.0000     -94.142 0.2472   0.4185E-01  0.8789E-03 -0.4110E-01  0.0000E+00      -1  -0.165E-02   20.00
end


 Time:       13.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1233E-01  0.0000E+00      -1   0.494E-03   20.00
   2    -1.0000   -3501.346 0.1016   0.2555E-06  0.3850E-05  0.1231E-01  0.0000E+00      -1   0.493E-03   20.00
   3    -2.0000   -1172.737 0.1214   0.1030E-04  0.2099E-04  0.1226E-01  0.0000E+00      -1   0.491E-03   20.00
   4    -3.0000    -745.938 0.1338   0.4712E-04  0.4219E-04  0.1219E-01  0.0000E+00      -1   0.489E-03   20.00
   5    -4.0000    -586.921 0.1418   0.1068E-03  0.6122E-04  0.1214E-01  0.0000E+00      -1   0.486E-03   20.00
   6    -5.0000    -500.297 0.1476   0.1762E-03  0.7768E-04  0.1211E-01  0.0000E+00      -1   0.485E-03   20.00
   7    -6.0000    -445.881 0.1524   0.2766E-03  0.9409E-04  0.1209E-01  0.0000E+00      -1   0.484E-03   20.00
   8    -7.0000    -407.061 0.1562   0.3623E-03  0.1073E-03  0.1209E-01  0.0000E+00      -1   0.484E-03   20.00
   9    -8.0000    -376.739 0.1594   0.4625E-03  0.1199E-03  0.1211E-01  0.0000E+00      -1   0.485E-03   20.00
  10    -9.0000    -353.039 0.1627   0.6061E-03  0.1343E-03  0.1216E-01  0.0000E+00      -1   0.487E-03   20.00
  11   -10.0000    -333.708 0.1653   0.7232E-03  0.1461E-03  0.1222E-01  0.0000E+00      -1   0.490E-03   20.00
  12   -11.0000    -316.877 0.1676   0.8252E-03  0.1563E-03  0.1230E-01  0.0000E+00      -1   0.493E-03   20.00
  13   -12.0000    -301.977 0.1698   0.9512E-03  0.1670E-03  0.1242E-01  0.0000E+00      -1   0.497E-03   20.00
  14   -13.0000    -289.167 0.1723   0.1163E-02  0.1808E-03  0.1255E-01  0.0000E+00      -1   0.503E-03   20.00
  15   -14.0000    -278.104 0.1745   0.1346E-02  0.1927E-03  0.1270E-01  0.0000E+00      -1   0.509E-03   20.00
  16   -15.0000    -268.163 0.1764   0.1510E-02  0.2034E-03  0.1284E-01  0.0000E+00      -1   0.515E-03   20.00
  17   -16.0000    -259.017 0.1782   0.1662E-02  0.2132E-03  0.1299E-01  0.0000E+00      -1   0.521E-03   20.00
  18   -17.0000    -250.472 0.1798   0.1803E-02  0.2224E-03  0.1315E-01  0.0000E+00      -1   0.527E-03   20.00
  19   -18.0000    -242.398 0.1814   0.1936E-02  0.2311E-03  0.1330E-01  0.0000E+00      -1   0.533E-03   20.00
  20   -19.0000    -235.016 0.1834   0.2256E-02  0.2447E-03  0.1348E-01  0.0000E+00      -1   0.540E-03   20.00
  21   -20.0000    -228.367 0.1852   0.2553E-02  0.2573E-03  0.1368E-01  0.0000E+00      -1   0.548E-03   20.00
  22   -21.0000    -222.247 0.1869   0.2827E-02  0.2689E-03  0.1386E-01  0.0000E+00      -1   0.555E-03   20.00
  23   -22.0000    -216.528 0.1885   0.3083E-02  0.2797E-03  0.1403E-01  0.0000E+00      -1   0.562E-03   20.00
  24   -23.0000    -211.125 0.1900   0.3325E-02  0.2899E-03  0.1418E-01  0.0000E+00      -1   0.568E-03   20.00
  25   -24.0000    -205.983 0.1914   0.3555E-02  0.2996E-03  0.1431E-01  0.0000E+00      -1   0.573E-03   20.00
  26   -25.0000    -201.060 0.1927   0.3775E-02  0.3089E-03  0.1443E-01  0.0000E+00      -1   0.578E-03   20.00
  27   -26.0000    -196.327 0.1940   0.3987E-02  0.3178E-03  0.1453E-01  0.0000E+00      -1   0.582E-03   20.00
  28   -27.0000    -191.763 0.1953   0.4194E-02  0.3265E-03  0.1463E-01  0.0000E+00      -1   0.586E-03   20.00
  29   -28.0000    -187.465 0.1969   0.4708E-02  0.3405E-03  0.1472E-01  0.0000E+00      -1   0.590E-03   20.00
  30   -29.0000    -183.482 0.1985   0.5185E-02  0.3535E-03  0.1478E-01  0.0000E+00      -1   0.592E-03   20.00
  31   -30.0000    -179.745 0.1999   0.5632E-02  0.3657E-03  0.1482E-01  0.0000E+00      -1   0.594E-03   20.00
  32   -31.0000    -176.206 0.2013   0.6056E-02  0.3773E-03  0.1484E-01  0.0000E+00      -1   0.594E-03   20.00
  33   -32.0000    -172.835 0.2026   0.6460E-02  0.3883E-03  0.1483E-01  0.0000E+00      -1   0.594E-03   20.00
  34   -33.0000    -169.607 0.2038   0.6846E-02  0.3988E-03  0.1480E-01  0.0000E+00      -1   0.593E-03   20.00
  35   -34.0000    -166.506 0.2050   0.7217E-02  0.4090E-03  0.1474E-01  0.0000E+00      -1   0.591E-03   20.00
  36   -35.0000    -163.518 0.2062   0.7575E-02  0.4187E-03  0.1466E-01  0.0000E+00      -1   0.587E-03   20.00
  37   -36.0000    -160.631 0.2073   0.7921E-02  0.4282E-03  0.1456E-01  0.0000E+00      -1   0.583E-03   20.00
  38   -37.0000    -157.839 0.2084   0.8255E-02  0.4373E-03  0.1443E-01  0.0000E+00      -1   0.578E-03   20.00
  39   -38.0000    -155.133 0.2094   0.8579E-02  0.4461E-03  0.1428E-01  0.0000E+00      -1   0.572E-03   20.00
  40   -39.0000    -152.508 0.2104   0.8893E-02  0.4547E-03  0.1410E-01  0.0000E+00      -1   0.565E-03   20.00
  41   -40.0000    -149.992 0.2117   0.9585E-02  0.4675E-03  0.1387E-01  0.0000E+00      -1   0.556E-03   20.00
  42   -41.0000    -147.614 0.2130   0.1033E-01  0.4806E-03  0.1357E-01  0.0000E+00      -1   0.544E-03   20.00
  43   -42.0000    -145.358 0.2142   0.1105E-01  0.4931E-03  0.1326E-01  0.0000E+00      -1   0.531E-03   20.00
  44   -43.0000    -143.208 0.2153   0.1172E-01  0.5050E-03  0.1292E-01  0.0000E+00      -1   0.517E-03   20.00
  45   -44.0000    -141.151 0.2164   0.1237E-01  0.5164E-03  0.1256E-01  0.0000E+00      -1   0.503E-03   20.00
  46   -45.0000    -139.175 0.2175   0.1299E-01  0.5274E-03  0.1217E-01  0.0000E+00      -1   0.488E-03   20.00
  47   -46.0000    -137.274 0.2185   0.1359E-01  0.5379E-03  0.1177E-01  0.0000E+00      -1   0.472E-03   20.00
  48   -47.0000    -135.441 0.2195   0.1417E-01  0.5481E-03  0.1135E-01  0.0000E+00      -1   0.455E-03   20.00
  49   -48.0000    -133.671 0.2204   0.1473E-01  0.5579E-03  0.1090E-01  0.0000E+00      -1   0.437E-03   20.00
  50   -49.0000    -131.959 0.2213   0.1527E-01  0.5674E-03  0.1044E-01  0.0000E+00      -1   0.418E-03   20.00
  51   -50.0000    -130.303 0.2222   0.1579E-01  0.5766E-03  0.9952E-02  0.0000E+00      -1   0.399E-03   20.00
  52   -51.0000    -128.698 0.2231   0.1630E-01  0.5854E-03  0.9448E-02  0.0000E+00      -1   0.379E-03   20.00
  53   -52.0000    -127.142 0.2239   0.1679E-01  0.5941E-03  0.8925E-02  0.0000E+00      -1   0.358E-03   20.00
  54   -53.0000    -125.633 0.2247   0.1726E-01  0.6024E-03  0.8384E-02  0.0000E+00      -1   0.336E-03   20.00
  55   -54.0000    -124.170 0.2255   0.1772E-01  0.6105E-03  0.7825E-02  0.0000E+00      -1   0.314E-03   20.00
  56   -55.0000    -122.750 0.2263   0.1817E-01  0.6184E-03  0.7250E-02  0.0000E+00      -1   0.290E-03   20.00
  57   -56.0000    -121.371 0.2270   0.1861E-01  0.6260E-03  0.6659E-02  0.0000E+00      -1   0.267E-03   20.00
  58   -57.0000    -120.035 0.2278   0.1923E-01  0.6349E-03  0.5941E-02  0.0000E+00      -1   0.238E-03   20.00
  59   -58.0000    -118.756 0.2288   0.2027E-01  0.6466E-03  0.5096E-02  0.0000E+00      -1   0.204E-03   20.00
  60   -59.0000    -117.531 0.2297   0.2127E-01  0.6579E-03  0.4238E-02  0.0000E+00      -1   0.170E-03   20.00
  61   -60.0000    -116.356 0.2305   0.2222E-01  0.6686E-03  0.3369E-02  0.0000E+00      -1   0.135E-03   20.00
  62   -61.0000    -115.226 0.2314   0.2314E-01  0.6789E-03  0.2487E-02  0.0000E+00      -1   0.996E-04   20.00
  63   -62.0000    -114.140 0.2322   0.2402E-01  0.6889E-03  0.1593E-02  0.0000E+00      -1   0.638E-04   20.00
  64   -63.0000    -113.093 0.2329   0.2487E-01  0.6985E-03  0.6868E-03  0.0000E+00      -1   0.275E-04   20.00
  65   -64.0000    -112.084 0.2337   0.2569E-01  0.7077E-03 -0.2305E-03  0.0000E+00      -1  -0.924E-05   20.00
  66   -65.0000    -111.110 0.2344   0.2648E-01  0.7166E-03 -0.1159E-02  0.0000E+00      -1  -0.464E-04   20.00
  67   -66.0000    -110.171 0.2351   0.2724E-01  0.7252E-03 -0.2099E-02  0.0000E+00      -1  -0.841E-04   20.00
  68   -67.0000    -109.264 0.2358   0.2798E-01  0.7335E-03 -0.3050E-02  0.0000E+00      -1  -0.122E-03   20.00
  69   -68.0000    -108.389 0.2364   0.2869E-01  0.7415E-03 -0.4011E-02  0.0000E+00      -1  -0.161E-03   20.00
  70   -69.0000    -107.543 0.2370   0.2937E-01  0.7492E-03 -0.4983E-02  0.0000E+00      -1  -0.200E-03   20.00
  71   -70.0000    -106.728 0.2376   0.3003E-01  0.7567E-03 -0.5966E-02  0.0000E+00      -1  -0.239E-03   20.00
  72   -71.0000    -105.940 0.2382   0.3067E-01  0.7639E-03 -0.6958E-02  0.0000E+00      -1  -0.279E-03   20.00
  73   -72.0000    -105.181 0.2388   0.3129E-01  0.7708E-03 -0.7960E-02  0.0000E+00      -1  -0.319E-03   20.00
  74   -73.0000    -104.449 0.2393   0.3188E-01  0.7775E-03 -0.8971E-02  0.0000E+00      -1  -0.359E-03   20.00
  75   -74.0000    -103.744 0.2398   0.3246E-01  0.7840E-03 -0.9991E-02  0.0000E+00      -1  -0.400E-03   20.00
  76   -75.0000    -103.065 0.2403   0.3301E-01  0.7902E-03 -0.1102E-01  0.0000E+00      -1  -0.441E-03   20.00
  77   -76.0000    -102.411 0.2408   0.3354E-01  0.7962E-03 -0.1206E-01  0.0000E+00      -1  -0.483E-03   20.00
  78   -77.0000    -101.783 0.2413   0.3405E-01  0.8019E-03 -0.1310E-01  0.0000E+00      -1  -0.525E-03   20.00
  79   -78.0000    -101.181 0.2417   0.3454E-01  0.8074E-03 -0.1415E-01  0.0000E+00      -1  -0.567E-03   20.00
  80   -79.0000    -100.603 0.2421   0.3501E-01  0.8127E-03 -0.1521E-01  0.0000E+00      -1  -0.609E-03   20.00
  81   -80.0000    -100.050 0.2425   0.3546E-01  0.8178E-03 -0.1628E-01  0.0000E+00      -1  -0.652E-03   20.00
  82   -81.0000     -99.521 0.2429   0.3588E-01  0.8226E-03 -0.1735E-01  0.0000E+00      -1  -0.695E-03   20.00
  83   -82.0000     -99.017 0.2433   0.3629E-01  0.8272E-03 -0.1843E-01  0.0000E+00      -1  -0.738E-03   20.00
  84   -83.0000     -98.537 0.2437   0.3668E-01  0.8316E-03 -0.1951E-01  0.0000E+00      -1  -0.782E-03   20.00
  85   -84.0000     -98.081 0.2440   0.3705E-01  0.8358E-03 -0.2060E-01  0.0000E+00      -1  -0.826E-03   20.00
  86   -85.0000     -97.649 0.2443   0.3740E-01  0.8397E-03 -0.2170E-01  0.0000E+00      -1  -0.869E-03   20.00
  87   -86.0000     -97.241 0.2446   0.3774E-01  0.8435E-03 -0.2280E-01  0.0000E+00      -1  -0.913E-03   20.00
  88   -87.0000     -96.857 0.2449   0.3805E-01  0.8470E-03 -0.2391E-01  0.0000E+00      -1  -0.958E-03   20.00
  89   -88.0000     -96.498 0.2452   0.3834E-01  0.8503E-03 -0.2502E-01  0.0000E+00      -1  -0.100E-02   20.00
  90   -89.0000     -96.163 0.2454   0.3861E-01  0.8533E-03 -0.2613E-01  0.0000E+00      -1  -0.105E-02   20.00
  91   -90.0000     -95.852 0.2456   0.3886E-01  0.8562E-03 -0.2725E-01  0.0000E+00      -1  -0.109E-02   20.00
  92   -91.0000     -95.565 0.2458   0.3910E-01  0.8588E-03 -0.2843E-01  0.0000E+00      -1  -0.114E-02   20.00
  93   -92.0000     -95.304 0.2461   0.3949E-01  0.8620E-03 -0.2980E-01  0.0000E+00      -1  -0.119E-02   20.00
  94   -93.0000     -95.074 0.2463   0.3996E-01  0.8654E-03 -0.3130E-01  0.0000E+00      -1  -0.125E-02   20.00
  95   -94.0000     -94.871 0.2465   0.4037E-01  0.8683E-03 -0.3278E-01  0.0000E+00      -1  -0.131E-02   20.00
  96   -95.0000     -94.698 0.2467   0.4072E-01  0.8708E-03 -0.3425E-01  0.0000E+00      -1  -0.137E-02   20.00
  97   -96.0000     -94.554 0.2468   0.4101E-01  0.8729E-03 -0.3571E-01  0.0000E+00      -1  -0.143E-02   20.00
  98   -97.0000     -94.440 0.2469   0.4125E-01  0.8746E-03 -0.3717E-01  0.0000E+00      -1  -0.149E-02   20.00
  99   -98.0000     -94.357 0.2470   0.4141E-01  0.8758E-03 -0.3863E-01  0.0000E+00      -1  -0.155E-02   20.00
 100   -99.0000     -94.306 0.2471   0.4152E-01  0.8765E-03 -0.4008E-01  0.0000E+00      -1  -0.161E-02   20.00
 101  -100.0000     -94.288 0.2471   0.4155E-01  0.8768E-03 -0.4081E-01  0.0000E+00      -1  -0.163E-02   20.00
end


 Time:       13.1000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1232E-01  0.0000E+00      -1   0.493E-03   20.00
   2    -1.0000   -3502.275 0.1016   0.2552E-06  0.3848E-05  0.1230E-01  0.0000E+00      -1   0.493E-03   20.00
   3    -2.0000   -1173.008 0.1214   0.1029E-04  0.2098E-04  0.1225E-01  0.0000E+00      -1   0.491E-03   20.00
   4    -3.0000    -746.060 0.1338   0.4708E-04  0.4217E-04  0.1219E-01  0.0000E+00      -1   0.488E-03   20.00
   5    -4.0000    -586.983 0.1418   0.1068E-03  0.6121E-04  0.1214E-01  0.0000E+00      -1   0.486E-03   20.00
   6    -5.0000    -500.329 0.1476   0.1762E-03  0.7767E-04  0.1211E-01  0.0000E+00      -1   0.485E-03   20.00
   7    -6.0000    -445.890 0.1524   0.2766E-03  0.9409E-04  0.1209E-01  0.0000E+00      -1   0.485E-03   20.00
   8    -7.0000    -407.048 0.1562   0.3624E-03  0.1073E-03  0.1210E-01  0.0000E+00      -1   0.485E-03   20.00
   9    -8.0000    -376.711 0.1594   0.4626E-03  0.1200E-03  0.1212E-01  0.0000E+00      -1   0.486E-03   20.00
  10    -9.0000    -352.997 0.1627   0.6063E-03  0.1344E-03  0.1217E-01  0.0000E+00      -1   0.488E-03   20.00
  11   -10.0000    -333.654 0.1653   0.7236E-03  0.1461E-03  0.1223E-01  0.0000E+00      -1   0.490E-03   20.00
  12   -11.0000    -316.811 0.1676   0.8256E-03  0.1564E-03  0.1232E-01  0.0000E+00      -1   0.493E-03   20.00
  13   -12.0000    -301.906 0.1698   0.9524E-03  0.1670E-03  0.1243E-01  0.0000E+00      -1   0.498E-03   20.00
  14   -13.0000    -289.095 0.1723   0.1164E-02  0.1808E-03  0.1257E-01  0.0000E+00      -1   0.504E-03   20.00
  15   -14.0000    -278.030 0.1745   0.1347E-02  0.1927E-03  0.1271E-01  0.0000E+00      -1   0.509E-03   20.00
  16   -15.0000    -268.087 0.1764   0.1512E-02  0.2035E-03  0.1286E-01  0.0000E+00      -1   0.515E-03   20.00
  17   -16.0000    -258.940 0.1782   0.1663E-02  0.2133E-03  0.1301E-01  0.0000E+00      -1   0.521E-03   20.00
  18   -17.0000    -250.393 0.1798   0.1804E-02  0.2225E-03  0.1316E-01  0.0000E+00      -1   0.527E-03   20.00
  19   -18.0000    -242.320 0.1814   0.1938E-02  0.2312E-03  0.1331E-01  0.0000E+00      -1   0.533E-03   20.00
  20   -19.0000    -234.942 0.1834   0.2259E-02  0.2449E-03  0.1349E-01  0.0000E+00      -1   0.540E-03   20.00
  21   -20.0000    -228.299 0.1852   0.2556E-02  0.2574E-03  0.1368E-01  0.0000E+00      -1   0.548E-03   20.00
  22   -21.0000    -222.185 0.1869   0.2830E-02  0.2690E-03  0.1386E-01  0.0000E+00      -1   0.555E-03   20.00
  23   -22.0000    -216.471 0.1885   0.3086E-02  0.2798E-03  0.1402E-01  0.0000E+00      -1   0.562E-03   20.00
  24   -23.0000    -211.074 0.1900   0.3327E-02  0.2900E-03  0.1417E-01  0.0000E+00      -1   0.568E-03   20.00
  25   -24.0000    -205.938 0.1914   0.3557E-02  0.2997E-03  0.1430E-01  0.0000E+00      -1   0.573E-03   20.00
  26   -25.0000    -201.021 0.1927   0.3777E-02  0.3089E-03  0.1442E-01  0.0000E+00      -1   0.578E-03   20.00
  27   -26.0000    -196.295 0.1940   0.3989E-02  0.3179E-03  0.1451E-01  0.0000E+00      -1   0.582E-03   20.00
  28   -27.0000    -191.737 0.1953   0.4197E-02  0.3265E-03  0.1461E-01  0.0000E+00      -1   0.585E-03   20.00
  29   -28.0000    -187.446 0.1969   0.4710E-02  0.3406E-03  0.1469E-01  0.0000E+00      -1   0.589E-03   20.00
  30   -29.0000    -183.470 0.1985   0.5186E-02  0.3536E-03  0.1475E-01  0.0000E+00      -1   0.591E-03   20.00
  31   -30.0000    -179.738 0.1999   0.5633E-02  0.3657E-03  0.1479E-01  0.0000E+00      -1   0.592E-03   20.00
  32   -31.0000    -176.206 0.2013   0.6056E-02  0.3773E-03  0.1480E-01  0.0000E+00      -1   0.593E-03   20.00
  33   -32.0000    -172.841 0.2026   0.6459E-02  0.3883E-03  0.1479E-01  0.0000E+00      -1   0.592E-03   20.00
  34   -33.0000    -169.620 0.2038   0.6845E-02  0.3988E-03  0.1475E-01  0.0000E+00      -1   0.591E-03   20.00
  35   -34.0000    -166.525 0.2050   0.7215E-02  0.4089E-03  0.1469E-01  0.0000E+00      -1   0.589E-03   20.00
  36   -35.0000    -163.542 0.2062   0.7572E-02  0.4186E-03  0.1461E-01  0.0000E+00      -1   0.585E-03   20.00
  37   -36.0000    -160.662 0.2073   0.7917E-02  0.4281E-03  0.1450E-01  0.0000E+00      -1   0.581E-03   20.00
  38   -37.0000    -157.876 0.2083   0.8250E-02  0.4372E-03  0.1437E-01  0.0000E+00      -1   0.576E-03   20.00
  39   -38.0000    -155.176 0.2094   0.8574E-02  0.4460E-03  0.1422E-01  0.0000E+00      -1   0.570E-03   20.00
  40   -39.0000    -152.557 0.2104   0.8887E-02  0.4545E-03  0.1404E-01  0.0000E+00      -1   0.563E-03   20.00
  41   -40.0000    -150.045 0.2117   0.9568E-02  0.4672E-03  0.1380E-01  0.0000E+00      -1   0.553E-03   20.00
